CREATE TABLE ZipCode (_id INTEGER PRIMARY KEY, ZipCode varchar(5), ZipCodeType varchar(25), City varchar(30), State varchar(2))
INSERT INTO ZipCode VALUES(45379,77625,'STANDARD','KOUNTZE','TX')
INSERT INTO ZipCode VALUES(45380,77626,'PO BOX','MAURICEVILLE','TX')
INSERT INTO ZipCode VALUES(45381,77627,'STANDARD','NEDERLAND','TX')
INSERT INTO ZipCode VALUES(45382,77629,'PO BOX','NOME','TX')
INSERT INTO ZipCode VALUES(45383,77630,'STANDARD','ORANGE','TX')
INSERT INTO ZipCode VALUES(45384,77630,'STANDARD','WEST ORANGE','TX')
INSERT INTO ZipCode VALUES(45385,77631,'PO BOX','ORANGE','TX')
INSERT INTO ZipCode VALUES(45386,77632,'STANDARD','ORANGE','TX')
INSERT INTO ZipCode VALUES(45387,77639,'PO BOX','ORANGEFIELD','TX')
INSERT INTO ZipCode VALUES(45388,77640,'STANDARD','PORT ARTHUR','TX')
INSERT INTO ZipCode VALUES(45389,77640,'STANDARD','PORT ACRES','TX')
INSERT INTO ZipCode VALUES(45390,77641,'PO BOX','PORT ARTHUR','TX')
INSERT INTO ZipCode VALUES(45391,77642,'STANDARD','PORT ARTHUR','TX')
INSERT INTO ZipCode VALUES(45392,77643,'PO BOX','PORT ARTHUR','TX')
INSERT INTO ZipCode VALUES(45393,77650,'PO BOX','PORT BOLIVAR','TX')
INSERT INTO ZipCode VALUES(45394,77650,'PO BOX','CRYSTAL BEACH','TX')
INSERT INTO ZipCode VALUES(45395,77651,'STANDARD','PORT NECHES','TX')
INSERT INTO ZipCode VALUES(45396,77655,'STANDARD','SABINE PASS','TX')
INSERT INTO ZipCode VALUES(45397,77656,'STANDARD','SILSBEE','TX')
INSERT INTO ZipCode VALUES(45398,77657,'STANDARD','LUMBERTON','TX')
INSERT INTO ZipCode VALUES(45399,77657,'STANDARD','ROSE HILL ACRES','TX')
INSERT INTO ZipCode VALUES(45400,77657,'STANDARD','ROSE HL ACRES','TX')
INSERT INTO ZipCode VALUES(45401,77659,'STANDARD','SOUR LAKE','TX')
INSERT INTO ZipCode VALUES(45402,77660,'STANDARD','SPURGER','TX')
INSERT INTO ZipCode VALUES(45403,77661,'PO BOX','STOWELL','TX')
INSERT INTO ZipCode VALUES(45404,77662,'STANDARD','VIDOR','TX')
INSERT INTO ZipCode VALUES(45405,77663,'PO BOX','VILLAGE MILLS','TX')
INSERT INTO ZipCode VALUES(45406,77664,'STANDARD','WARREN','TX')
INSERT INTO ZipCode VALUES(45407,77665,'STANDARD','WINNIE','TX')
INSERT INTO ZipCode VALUES(45408,77670,'PO BOX','VIDOR','TX')
INSERT INTO ZipCode VALUES(45409,77701,'STANDARD','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45410,77702,'STANDARD','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45411,77703,'STANDARD','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45412,77704,'PO BOX','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45413,77705,'STANDARD','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45414,77705,'STANDARD','TAYLOR LANDING','TX')
INSERT INTO ZipCode VALUES(45415,77705,'STANDARD','TAYLOR LNDG','TX')
INSERT INTO ZipCode VALUES(45416,77706,'STANDARD','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45417,77707,'STANDARD','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45418,77708,'STANDARD','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45419,77709,'PO BOX','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45420,77710,'PO BOX','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45421,77713,'STANDARD','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45422,77713,'STANDARD','BEVIL OAKS','TX')
INSERT INTO ZipCode VALUES(45423,77720,'PO BOX','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45424,77725,'PO BOX','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45425,77726,'PO BOX','BEAUMONT','TX')
INSERT INTO ZipCode VALUES(45426,77801,'STANDARD','BRYAN','TX')
INSERT INTO ZipCode VALUES(45427,77802,'STANDARD','BRYAN','TX')
INSERT INTO ZipCode VALUES(45428,77803,'STANDARD','BRYAN','TX')
INSERT INTO ZipCode VALUES(45429,77805,'PO BOX','BRYAN','TX')
INSERT INTO ZipCode VALUES(45430,77806,'PO BOX','BRYAN','TX')
INSERT INTO ZipCode VALUES(45431,77807,'STANDARD','BRYAN','TX')
INSERT INTO ZipCode VALUES(45432,77808,'STANDARD','BRYAN','TX')
INSERT INTO ZipCode VALUES(45433,77808,'STANDARD','WIXON VALLEY','TX')
INSERT INTO ZipCode VALUES(45434,77830,'STANDARD','ANDERSON','TX')
INSERT INTO ZipCode VALUES(45435,77831,'STANDARD','BEDIAS','TX')
INSERT INTO ZipCode VALUES(45436,77831,'STANDARD','SINGLETON','TX')
INSERT INTO ZipCode VALUES(45437,77833,'STANDARD','BRENHAM','TX')
INSERT INTO ZipCode VALUES(45438,77834,'PO BOX','BRENHAM','TX')
INSERT INTO ZipCode VALUES(45439,77835,'STANDARD','BURTON','TX')
INSERT INTO ZipCode VALUES(45440,77836,'STANDARD','CALDWELL','TX')
INSERT INTO ZipCode VALUES(45441,77837,'STANDARD','CALVERT','TX')
INSERT INTO ZipCode VALUES(45442,77838,'PO BOX','CHRIESMAN','TX')
INSERT INTO ZipCode VALUES(45443,77840,'STANDARD','COLLEGE STATION','TX')
INSERT INTO ZipCode VALUES(45444,77840,'STANDARD','COLLEGE STA','TX')
INSERT INTO ZipCode VALUES(45445,77841,'PO BOX','COLLEGE STATION','TX')
INSERT INTO ZipCode VALUES(45446,77841,'PO BOX','COLLEGE STA','TX')
INSERT INTO ZipCode VALUES(45447,77842,'PO BOX','COLLEGE STATION','TX')
INSERT INTO ZipCode VALUES(45448,77842,'PO BOX','COLLEGE STA','TX')
INSERT INTO ZipCode VALUES(45449,77843,'UNIQUE','COLLEGE STATION','TX')
INSERT INTO ZipCode VALUES(45450,77843,'UNIQUE','COLLEGE STA','TX')
INSERT INTO ZipCode VALUES(45451,77844,'PO BOX','COLLEGE STATION','TX')
INSERT INTO ZipCode VALUES(45452,77844,'PO BOX','COLLEGE STA','TX')
INSERT INTO ZipCode VALUES(45453,77845,'STANDARD','COLLEGE STATION','TX')
INSERT INTO ZipCode VALUES(45454,77845,'STANDARD','COLLEGE STA','TX')
INSERT INTO ZipCode VALUES(45455,77850,'PO BOX','CONCORD','TX')
INSERT INTO ZipCode VALUES(45456,77852,'PO BOX','DEANVILLE','TX')
INSERT INTO ZipCode VALUES(45457,77853,'STANDARD','DIME BOX','TX')
INSERT INTO ZipCode VALUES(45458,77855,'PO BOX','FLYNN','TX')
INSERT INTO ZipCode VALUES(45459,77856,'STANDARD','FRANKLIN','TX')
INSERT INTO ZipCode VALUES(45460,77856,'STANDARD','RIDGE','TX')
INSERT INTO ZipCode VALUES(45461,77857,'PO BOX','GAUSE','TX')
INSERT INTO ZipCode VALUES(45462,77859,'STANDARD','HEARNE','TX')
INSERT INTO ZipCode VALUES(45463,77861,'STANDARD','IOLA','TX')
INSERT INTO ZipCode VALUES(45464,77862,'PO BOX','KURTEN','TX')
INSERT INTO ZipCode VALUES(45465,77863,'PO BOX','LYONS','TX')
INSERT INTO ZipCode VALUES(45466,77864,'STANDARD','MADISONVILLE','TX')
INSERT INTO ZipCode VALUES(45467,77865,'STANDARD','MARQUEZ','TX')
INSERT INTO ZipCode VALUES(45468,77866,'PO BOX','MILLICAN','TX')
INSERT INTO ZipCode VALUES(45469,77867,'PO BOX','MUMFORD','TX')
INSERT INTO ZipCode VALUES(45470,77868,'STANDARD','NAVASOTA','TX')
INSERT INTO ZipCode VALUES(45471,77869,'UNIQUE','NAVASOTA','TX')
INSERT INTO ZipCode VALUES(45472,77870,'PO BOX','NEW BADEN','TX')
INSERT INTO ZipCode VALUES(45473,77871,'STANDARD','NORMANGEE','TX')
INSERT INTO ZipCode VALUES(45474,77871,'STANDARD','HILLTOP LAKES','TX')
INSERT INTO ZipCode VALUES(45475,77872,'STANDARD','NORTH ZULCH','TX')
INSERT INTO ZipCode VALUES(45476,77873,'STANDARD','RICHARDS','TX')
INSERT INTO ZipCode VALUES(45477,77875,'PO BOX','ROANS PRAIRIE','TX')
INSERT INTO ZipCode VALUES(45478,77875,'PO BOX','ANDERSON','TX')
INSERT INTO ZipCode VALUES(45479,77876,'PO BOX','SHIRO','TX')
INSERT INTO ZipCode VALUES(45480,77878,'PO BOX','SNOOK','TX')
INSERT INTO ZipCode VALUES(45481,77879,'STANDARD','SOMERVILLE','TX')
INSERT INTO ZipCode VALUES(45482,77880,'STANDARD','WASHINGTON','TX')
INSERT INTO ZipCode VALUES(45483,77881,'PO BOX','WELLBORN','TX')
INSERT INTO ZipCode VALUES(45484,77882,'PO BOX','WHEELOCK','TX')
INSERT INTO ZipCode VALUES(45485,77901,'STANDARD','VICTORIA','TX')
INSERT INTO ZipCode VALUES(45486,77902,'PO BOX','VICTORIA','TX')
INSERT INTO ZipCode VALUES(45487,77903,'PO BOX','VICTORIA','TX')
INSERT INTO ZipCode VALUES(45488,77904,'STANDARD','VICTORIA','TX')
INSERT INTO ZipCode VALUES(45489,77905,'STANDARD','VICTORIA','TX')
INSERT INTO ZipCode VALUES(45490,77905,'STANDARD','RAISIN','TX')
INSERT INTO ZipCode VALUES(45491,77950,'PO BOX','AUSTWELL','TX')
INSERT INTO ZipCode VALUES(45492,77951,'PO BOX','BLOOMINGTON','TX')
INSERT INTO ZipCode VALUES(45493,77954,'STANDARD','CUERO','TX')
INSERT INTO ZipCode VALUES(45494,77957,'STANDARD','EDNA','TX')
INSERT INTO ZipCode VALUES(45495,77960,'PO BOX','FANNIN','TX')
INSERT INTO ZipCode VALUES(45496,77961,'PO BOX','FRANCITAS','TX')
INSERT INTO ZipCode VALUES(45497,77962,'STANDARD','GANADO','TX')
INSERT INTO ZipCode VALUES(45498,77963,'STANDARD','GOLIAD','TX')
INSERT INTO ZipCode VALUES(45499,77964,'STANDARD','HALLETTSVILLE','TX')
INSERT INTO ZipCode VALUES(45500,77964,'STANDARD','SPEAKS','TX')
INSERT INTO ZipCode VALUES(45501,77967,'PO BOX','HOCHHEIM','TX')
INSERT INTO ZipCode VALUES(45502,77968,'STANDARD','INEZ','TX')
INSERT INTO ZipCode VALUES(45503,77969,'PO BOX','LA SALLE','TX')
INSERT INTO ZipCode VALUES(45504,77970,'PO BOX','LA WARD','TX')
INSERT INTO ZipCode VALUES(45505,77971,'STANDARD','LOLITA','TX')
INSERT INTO ZipCode VALUES(45506,77973,'PO BOX','MCFADDIN','TX')
INSERT INTO ZipCode VALUES(45507,77974,'STANDARD','MEYERSVILLE','TX')
INSERT INTO ZipCode VALUES(45508,77975,'STANDARD','MOULTON','TX')
INSERT INTO ZipCode VALUES(45509,77976,'PO BOX','NURSERY','TX')
INSERT INTO ZipCode VALUES(45510,77977,'PO BOX','PLACEDO','TX')
INSERT INTO ZipCode VALUES(45511,77978,'PO BOX','POINT COMFORT','TX')
INSERT INTO ZipCode VALUES(45512,77979,'STANDARD','PORT LAVACA','TX')
INSERT INTO ZipCode VALUES(45513,77979,'STANDARD','LONG MOTT','TX')
INSERT INTO ZipCode VALUES(45514,77982,'PO BOX','PORT O CONNOR','TX')
INSERT INTO ZipCode VALUES(45515,77983,'STANDARD','SEADRIFT','TX')
INSERT INTO ZipCode VALUES(45516,77984,'STANDARD','SHINER','TX')
INSERT INTO ZipCode VALUES(45517,77986,'PO BOX','SUBLIME','TX')
INSERT INTO ZipCode VALUES(45518,77987,'PO BOX','SWEET HOME','TX')
INSERT INTO ZipCode VALUES(45519,77988,'PO BOX','TELFERNER','TX')
INSERT INTO ZipCode VALUES(45520,77989,'PO BOX','THOMASTON','TX')
INSERT INTO ZipCode VALUES(45521,77990,'STANDARD','TIVOLI','TX')
INSERT INTO ZipCode VALUES(45522,77991,'PO BOX','VANDERBILT','TX')
INSERT INTO ZipCode VALUES(45523,77993,'PO BOX','WEESATCHE','TX')
INSERT INTO ZipCode VALUES(45524,77994,'STANDARD','WESTHOFF','TX')
INSERT INTO ZipCode VALUES(45525,77995,'STANDARD','YOAKUM','TX')
INSERT INTO ZipCode VALUES(45526,78001,'PO BOX','ARTESIA WELLS','TX')
INSERT INTO ZipCode VALUES(45527,78002,'STANDARD','ATASCOSA','TX')
INSERT INTO ZipCode VALUES(45528,78003,'STANDARD','BANDERA','TX')
INSERT INTO ZipCode VALUES(45529,78004,'STANDARD','BERGHEIM','TX')
INSERT INTO ZipCode VALUES(45530,78005,'STANDARD','BIGFOOT','TX')
INSERT INTO ZipCode VALUES(45531,78006,'STANDARD','BOERNE','TX')
INSERT INTO ZipCode VALUES(45532,78006,'STANDARD','FAIR OAKS','TX')
INSERT INTO ZipCode VALUES(45533,78006,'STANDARD','FAIR OAKS RANCH','TX')
INSERT INTO ZipCode VALUES(45534,78007,'STANDARD','CALLIHAM','TX')
INSERT INTO ZipCode VALUES(45535,78008,'STANDARD','CAMPBELLTON','TX')
INSERT INTO ZipCode VALUES(45536,78009,'STANDARD','CASTROVILLE','TX')
INSERT INTO ZipCode VALUES(45537,78010,'STANDARD','CENTER POINT','TX')
INSERT INTO ZipCode VALUES(45538,78010,'STANDARD','CAMP VERDE','TX')
INSERT INTO ZipCode VALUES(45539,78011,'STANDARD','CHARLOTTE','TX')
INSERT INTO ZipCode VALUES(45540,78012,'STANDARD','CHRISTINE','TX')
INSERT INTO ZipCode VALUES(45541,78013,'STANDARD','COMFORT','TX')
INSERT INTO ZipCode VALUES(45542,78014,'STANDARD','COTULLA','TX')
INSERT INTO ZipCode VALUES(45543,78015,'STANDARD','BOERNE','TX')
INSERT INTO ZipCode VALUES(45544,78015,'STANDARD','FAIR OAKS','TX')
INSERT INTO ZipCode VALUES(45545,78015,'STANDARD','FAIR OAKS RANCH','TX')
INSERT INTO ZipCode VALUES(45546,78016,'STANDARD','DEVINE','TX')
INSERT INTO ZipCode VALUES(45547,78017,'STANDARD','DILLEY','TX')
INSERT INTO ZipCode VALUES(45548,78019,'PO BOX','ENCINAL','TX')
INSERT INTO ZipCode VALUES(45549,78021,'STANDARD','FOWLERTON','TX')
INSERT INTO ZipCode VALUES(45550,78022,'STANDARD','GEORGE WEST','TX')
INSERT INTO ZipCode VALUES(45551,78023,'STANDARD','HELOTES','TX')
INSERT INTO ZipCode VALUES(45552,78024,'STANDARD','HUNT','TX')
INSERT INTO ZipCode VALUES(45553,78025,'STANDARD','INGRAM','TX')
INSERT INTO ZipCode VALUES(45554,78026,'STANDARD','JOURDANTON','TX')
INSERT INTO ZipCode VALUES(45555,78027,'STANDARD','KENDALIA','TX')
INSERT INTO ZipCode VALUES(45556,78028,'STANDARD','KERRVILLE','TX')
INSERT INTO ZipCode VALUES(45557,78029,'PO BOX','KERRVILLE','TX')
INSERT INTO ZipCode VALUES(45558,78039,'STANDARD','LA COSTE','TX')
INSERT INTO ZipCode VALUES(45559,78040,'STANDARD','LAREDO','TX')
INSERT INTO ZipCode VALUES(45560,78041,'STANDARD','LAREDO','TX')
INSERT INTO ZipCode VALUES(45561,78042,'PO BOX','LAREDO','TX')
INSERT INTO ZipCode VALUES(45562,78043,'STANDARD','LAREDO','TX')
INSERT INTO ZipCode VALUES(45563,78043,'STANDARD','RIO BRAVO','TX')
INSERT INTO ZipCode VALUES(45564,78044,'PO BOX','LAREDO','TX')
INSERT INTO ZipCode VALUES(45565,78045,'STANDARD','LAREDO','TX')
INSERT INTO ZipCode VALUES(45566,78046,'STANDARD','LAREDO','TX')
INSERT INTO ZipCode VALUES(45567,78046,'STANDARD','EL CENIZO','TX')
INSERT INTO ZipCode VALUES(45568,78049,'UNIQUE','LAREDO','TX')
INSERT INTO ZipCode VALUES(45569,78050,'PO BOX','LEMING','TX')
INSERT INTO ZipCode VALUES(45570,78052,'STANDARD','LYTLE','TX')
INSERT INTO ZipCode VALUES(45571,78054,'PO BOX','MACDONA','TX')
INSERT INTO ZipCode VALUES(45572,78055,'STANDARD','MEDINA','TX')
INSERT INTO ZipCode VALUES(45573,78056,'STANDARD','MICO','TX')
INSERT INTO ZipCode VALUES(45574,78056,'STANDARD','CASTROVILLE','TX')
INSERT INTO ZipCode VALUES(45575,78057,'STANDARD','MOORE','TX')
INSERT INTO ZipCode VALUES(45576,78058,'STANDARD','MOUNTAIN HOME','TX')
INSERT INTO ZipCode VALUES(45577,78059,'STANDARD','NATALIA','TX')
INSERT INTO ZipCode VALUES(45578,78060,'STANDARD','OAKVILLE','TX')
INSERT INTO ZipCode VALUES(45579,78061,'STANDARD','PEARSALL','TX')
INSERT INTO ZipCode VALUES(45580,78062,'PO BOX','PEGGY','TX')
INSERT INTO ZipCode VALUES(45581,78063,'STANDARD','PIPE CREEK','TX')
INSERT INTO ZipCode VALUES(45582,78063,'STANDARD','LAKEHILLS','TX')
INSERT INTO ZipCode VALUES(45583,78064,'STANDARD','PLEASANTON','TX')
INSERT INTO ZipCode VALUES(45584,78065,'STANDARD','POTEET','TX')
INSERT INTO ZipCode VALUES(45585,78066,'STANDARD','RIO MEDINA','TX')
INSERT INTO ZipCode VALUES(45586,78067,'STANDARD','SAN YGNACIO','TX')
INSERT INTO ZipCode VALUES(45587,78069,'STANDARD','SOMERSET','TX')
INSERT INTO ZipCode VALUES(45588,78070,'STANDARD','SPRING BRANCH','TX')
INSERT INTO ZipCode VALUES(45589,78071,'STANDARD','THREE RIVERS','TX')
INSERT INTO ZipCode VALUES(45590,78072,'STANDARD','TILDEN','TX')
INSERT INTO ZipCode VALUES(45591,78073,'STANDARD','VON ORMY','TX')
INSERT INTO ZipCode VALUES(45592,78074,'PO BOX','WARING','TX')
INSERT INTO ZipCode VALUES(45593,78075,'STANDARD','WHITSETT','TX')
INSERT INTO ZipCode VALUES(45594,78076,'STANDARD','ZAPATA','TX')
INSERT INTO ZipCode VALUES(45595,78101,'STANDARD','ADKINS','TX')
INSERT INTO ZipCode VALUES(45596,78102,'STANDARD','BEEVILLE','TX')
INSERT INTO ZipCode VALUES(45597,78104,'PO BOX','BEEVILLE','TX')
INSERT INTO ZipCode VALUES(45598,78107,'PO BOX','BERCLAIR','TX')
INSERT INTO ZipCode VALUES(45599,78108,'STANDARD','CIBOLO','TX')
INSERT INTO ZipCode VALUES(45600,78109,'STANDARD','CONVERSE','TX')
INSERT INTO ZipCode VALUES(45601,78111,'STANDARD','ECLETO','TX')
INSERT INTO ZipCode VALUES(45602,78111,'STANDARD','GILLETT','TX')
INSERT INTO ZipCode VALUES(45603,78112,'STANDARD','ELMENDORF','TX')
INSERT INTO ZipCode VALUES(45604,78113,'STANDARD','FALLS CITY','TX')
INSERT INTO ZipCode VALUES(45605,78113,'STANDARD','MCCOY','TX')
INSERT INTO ZipCode VALUES(45606,78114,'STANDARD','FLORESVILLE','TX')
INSERT INTO ZipCode VALUES(45607,78115,'PO BOX','GERONIMO','TX')
INSERT INTO ZipCode VALUES(45608,78116,'STANDARD','GILLETT','TX')
INSERT INTO ZipCode VALUES(45609,78117,'STANDARD','HOBSON','TX')
INSERT INTO ZipCode VALUES(45610,78118,'STANDARD','KARNES CITY','TX')
INSERT INTO ZipCode VALUES(45611,78119,'STANDARD','KENEDY','TX')
INSERT INTO ZipCode VALUES(45612,78121,'STANDARD','LA VERNIA','TX')
INSERT INTO ZipCode VALUES(45613,78121,'STANDARD','LAVERNIA','TX')
INSERT INTO ZipCode VALUES(45614,78122,'STANDARD','LEESVILLE','TX')
INSERT INTO ZipCode VALUES(45615,78123,'STANDARD','MC QUEENEY','TX')
INSERT INTO ZipCode VALUES(45616,78123,'STANDARD','MCQUEENEY','TX')
INSERT INTO ZipCode VALUES(45617,78124,'STANDARD','MARION','TX')
INSERT INTO ZipCode VALUES(45618,78124,'STANDARD','SANTA CLARA','TX')
INSERT INTO ZipCode VALUES(45619,78125,'PO BOX','MINERAL','TX')
INSERT INTO ZipCode VALUES(45620,78125,'PO BOX','KENEDY','TX')
INSERT INTO ZipCode VALUES(45621,78130,'STANDARD','NEW BRAUNFELS','TX')
INSERT INTO ZipCode VALUES(45622,78130,'STANDARD','CANYON LAKE','TX')
INSERT INTO ZipCode VALUES(45623,78131,'PO BOX','NEW BRAUNFELS','TX')
INSERT INTO ZipCode VALUES(45624,78132,'STANDARD','NEW BRAUNFELS','TX')
INSERT INTO ZipCode VALUES(45625,78132,'STANDARD','CANYON LAKE','TX')
INSERT INTO ZipCode VALUES(45626,78133,'STANDARD','CANYON LAKE','TX')
INSERT INTO ZipCode VALUES(45627,78133,'STANDARD','NEW BRAUNFELS','TX')
INSERT INTO ZipCode VALUES(45628,78135,'UNIQUE','NEW BRAUNFELS','TX')
INSERT INTO ZipCode VALUES(45629,78140,'STANDARD','NIXON','TX')
INSERT INTO ZipCode VALUES(45630,78141,'STANDARD','NORDHEIM','TX')
INSERT INTO ZipCode VALUES(45631,78142,'PO BOX','NORMANNA','TX')
INSERT INTO ZipCode VALUES(45632,78143,'PO BOX','PANDORA','TX')
INSERT INTO ZipCode VALUES(45633,78144,'PO BOX','PANNA MARIA','TX')
INSERT INTO ZipCode VALUES(45634,78145,'PO BOX','PAWNEE','TX')
INSERT INTO ZipCode VALUES(45635,78146,'PO BOX','PETTUS','TX')
INSERT INTO ZipCode VALUES(45636,78147,'PO BOX','POTH','TX')
INSERT INTO ZipCode VALUES(45637,78147,'PO BOX','RECYCLE','TX')
INSERT INTO ZipCode VALUES(45638,78148,'STANDARD','UNIVERSAL CITY','TX')
INSERT INTO ZipCode VALUES(45639,78148,'STANDARD','UNIVERSAL CTY','TX')
INSERT INTO ZipCode VALUES(45640,78150,'STANDARD','RANDOLPH A F B','TX')
INSERT INTO ZipCode VALUES(45641,78150,'STANDARD','RANDOLPH AFB','TX')
INSERT INTO ZipCode VALUES(45642,78150,'STANDARD','RANDOLPH AIR','TX')
INSERT INTO ZipCode VALUES(45643,78150,'STANDARD','RANDOLPH AIR FORCE BASE','TX')
INSERT INTO ZipCode VALUES(45644,78150,'STANDARD','UNIVERSAL CITY','TX')
INSERT INTO ZipCode VALUES(45645,78150,'STANDARD','UNIVERSAL CTY','TX')
INSERT INTO ZipCode VALUES(45646,78151,'STANDARD','RUNGE','TX')
INSERT INTO ZipCode VALUES(45647,78152,'STANDARD','SAINT HEDWIG','TX')
INSERT INTO ZipCode VALUES(45648,78154,'STANDARD','SCHERTZ','TX')
INSERT INTO ZipCode VALUES(45649,78154,'STANDARD','SELMA','TX')
INSERT INTO ZipCode VALUES(45650,78155,'STANDARD','SEGUIN','TX')
INSERT INTO ZipCode VALUES(45651,78155,'STANDARD','NEW BERLIN','TX')
INSERT INTO ZipCode VALUES(45652,78156,'PO BOX','SEGUIN','TX')
INSERT INTO ZipCode VALUES(45653,78159,'STANDARD','SMILEY','TX')
INSERT INTO ZipCode VALUES(45654,78160,'STANDARD','STOCKDALE','TX')
INSERT INTO ZipCode VALUES(45655,78161,'STANDARD','SUTHERLAND SPRINGS','TX')
INSERT INTO ZipCode VALUES(45656,78161,'STANDARD','SUTHERLND SPG','TX')
INSERT INTO ZipCode VALUES(45657,78162,'PO BOX','TULETA','TX')
INSERT INTO ZipCode VALUES(45658,78163,'STANDARD','BULVERDE','TX')
INSERT INTO ZipCode VALUES(45659,78164,'STANDARD','YORKTOWN','TX')
INSERT INTO ZipCode VALUES(45660,78201,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45661,78201,'STANDARD','BALCONES HEIGHTS','TX')
INSERT INTO ZipCode VALUES(45662,78201,'STANDARD','BALCONES HTS','TX')
INSERT INTO ZipCode VALUES(45663,78202,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45664,78203,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45665,78204,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45666,78205,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45667,78206,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45668,78207,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45669,78208,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45670,78209,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45671,78209,'STANDARD','ALAMO HEIGHTS','TX')
INSERT INTO ZipCode VALUES(45672,78209,'STANDARD','TERRELL HILLS','TX')
INSERT INTO ZipCode VALUES(45673,78210,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45674,78211,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45675,78212,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45676,78212,'STANDARD','OLMOS PARK','TX')
INSERT INTO ZipCode VALUES(45677,78213,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45678,78213,'STANDARD','CASTLE HILLS','TX')
INSERT INTO ZipCode VALUES(45679,78214,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45680,78215,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45681,78216,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45682,78217,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45683,78218,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45684,78219,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45685,78219,'STANDARD','KIRBY','TX')
INSERT INTO ZipCode VALUES(45686,78220,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45687,78221,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45688,78222,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45689,78223,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45690,78224,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45691,78225,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45692,78226,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45693,78226,'STANDARD','KELLY USA','TX')
INSERT INTO ZipCode VALUES(45694,78227,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45695,78228,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45696,78229,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45697,78230,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45698,78230,'STANDARD','SHAVANO PARK','TX')
INSERT INTO ZipCode VALUES(45699,78231,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45700,78231,'STANDARD','SHAVANO PARK','TX')
INSERT INTO ZipCode VALUES(45701,78232,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45702,78232,'STANDARD','HILL COUNTRY VILLAGE','TX')
INSERT INTO ZipCode VALUES(45703,78232,'STANDARD','HL CNTRY VLG','TX')
INSERT INTO ZipCode VALUES(45704,78232,'STANDARD','HOLLYWOOD PARK','TX')
INSERT INTO ZipCode VALUES(45705,78232,'STANDARD','HOLLYWOOD PK','TX')
INSERT INTO ZipCode VALUES(45706,78233,'STANDARD','SAN ANTONIO','TX')
INSERT INTO ZipCode VALUES(45707,78233,'STANDARD','LIVE OAK','TX')
INSERT INTO ZipCode VALUES(45708,78234,'STANDARD','SAN ANTONIO','TX')
